Time,accX,accY,accZ
0.847 sec,-451.156,280.722,531.798
0.85 sec,-533.262,-121.878,661.972
0.852 sec,-254.126,148.962,895.48
0.855 sec,-78.324,-10.37,1112.884
0.857 sec,712.968,-312.808,1112.884
0.859 sec,1258.674,-213.378,723.094
0.861 sec,872.3,-235.094,1244.156
0.864 sec,-869.86,-229.97,845.094
0.866 sec,-417.728,507.642,695.278
0.869 sec,-386.74,345.138,372.954
0.871 sec,-637.206,-35.014,1002.474
0.873 sec,-215.696,-63.44,937.692
0.876 sec,189.588,-295.24,1209.142
0.878 sec,1019.554,-164.456,1546.838
0.88 sec,1203.652,-46.97,1535.492
0.883 sec,-452.132,38.796,871.08
0.885 sec,-765.794,29.036,879.376
0.887 sec,-294.264,515.694,494.71
0.89 sec,-577.426,182.024,334.524
0.892 sec,-608.292,205.204,959.774
0.894 sec,-194.102,21.472,985.028
0.897 sec,200.568,-93.086,1180.472
0.899 sec,1115.202,279.868,1180.472
0.901 sec,966.606,7.076,1036.268
0.903 sec,304.268,323.544,799.954
0.905 sec,-551.196,-76.006,810.446
0.908 sec,-317.322,580.232,794.83
0.91 sec,-317.322,-182.512,224.846
0.913 sec,-742.492,178.12,1115.934
0.915 sec,-72.712,8.418,878.888
0.917 sec,377.224,-434.076,995.764
0.919 sec,1242.204,-341.478,1532.198
0.922 sec,840.946,-395.28,1253.916
0.924 sec,-58.072,-109.19,1004.914
0.927 sec,-507.886,-358.68,1235.128
0.929 sec,-331.474,203.374,671.854
0.931 sec,-331.474,-144.204,366.366
0.934 sec,-643.062,115.534,1199.748
0.936 sec,-226.066,-200.69,659.166
0.939 sec,555.466,-259.616,1145.336
0.941 sec,1156.56,-570.472,1145.336
0.943 sec,1143.384,-753.106,1057.13
0.946 sec,-812.52,591.7,1137.894
0.948 sec,-516.426,179.34,651.114
0.95 sec,-460.184,-164.456,601.46
0.953 sec,-459.086,-68.564,1024.19
0.955 sec,-510.814,239.486,1195.234
0.957 sec,-252.906,-17.202,674.416
0.96 sec,558.76,44.164,1075.308
0.962 sec,1280.756,-151.402,1381.406
0.964 sec,1077.748,-59.78,1157.658
0.967 sec,-1104.588,65.88,863.638
0.969 sec,-676.002,-117.73,281.942
0.971 sec,-320.86,156.648,638.304
0.974 sec,-411.75,-74.908,1056.52
0.976 sec,-217.282,39.894,904.752
0.978 sec,-159.088,40.992,856.44
0.98 sec,523.624,82.106,899.628
0.983 sec,1260.138,94.306,1699.582
0.985 sec,923.784,-298.168,980.514
0.987 sec,3.66,-10.004,1012.478
0.989 sec,-1184.742,-109.8,312.076
0.992 sec,-468.968,94.184,623.542
0.994 sec,-468.968,-247.538,866.566
0.996 sec,-545.706,90.646,879.864
0.999 sec,-133.468,7.198,793.366
1.001 sec,825.33,9.882,827.16
1.003 sec,1261.48,239.364,2024.224
1.005 sec,596.58,261.568,1342.732
1.008 sec,-338.062,-133.834,853.634
1.01 sec,-834.968,70.638,1122.888
1.012 sec,-398.696,445.91,223.626
1.015 sec,-547.78,-22.082,1133.38
1.017 sec,-458.842,-176.534,878.4
1.019 sec,-71.248,-330.376,671.61
1.022 sec,983.32,-21.35,1293.566
1.024 sec,971.12,-272.182,1536.956
1.027 sec,487.634,19.764,1318.698
1.029 sec,-350.872,89.548,874.984
1.031 sec,-740.54,129.808,1044.808
1.033 sec,-396.256,383.324,387.838
1.036 sec,-490.318,299.632,1186.938
1.038 sec,-616.832,-37.576,664.29
1.04 sec,-160.308,-320.982,908.534
1.043 sec,1148.63,80.032,1527.196
1.045 sec,917.44,-324.032,1025.044
1.047 sec,225.822,120.048,1062.01
1.05 sec,-595.36,458.598,1216.218
1.052 sec,-600.118,28.67,927.932
1.054 sec,-331.596,87.84,636.596
1.057 sec,-429.928,159.454,877.546
1.059 sec,-558.028,81.618,713.09
1.061 sec,-243.878,-168.238,1106.784
1.064 sec,1200.846,-143.35,1689.578
1.066 sec,1002.474,-569.13,690.154
1.068 sec,99.43,143.472,1027.24
1.07 sec,-688.568,353.434,1122.278
1.073 sec,-663.558,-102.724,1025.41
1.075 sec,-271.938,-76.616,810.934
1.078 sec,-413.58,3.294,938.302
1.08 sec,-605.73,103.822,820.816
1.082 sec,-218.624,103.822,813.74
1.084 sec,466.528,-350.506,1317.966
1.087 sec,1113.616,-505.446,1194.624
1.089 sec,-6.954,112.85,978.196
1.091 sec,-1064.206,275.598,1119.472
1.093 sec,-760.792,-147.498,623.786
1.096 sec,-118.706,173.728,515.694
1.098 sec,-438.834,142.13,698.816
1.1 sec,-448.96,290.482,441.274
1.103 sec,-208.01,376.248,853.024
1.105 sec,634.156,167.14,1063.596
1.107 sec,1268.19,-315.614,1350.296
1.11 sec,144.936,-44.042,1087.386
1.112 sec,-1139.846,-267.424,1210.118
1.115 sec,-735.782,25.62,477.752
1.117 sec,-356.24,24.034,296.826
1.119 sec,-509.106,-51.728,825.574
1.121 sec,-276.574,83.448,1010.77
1.124 sec,-233.386,54.534,1102.514
1.126 sec,698.328,-205.204,1697.508
1.128 sec,1263.432,-197.762,753.106
1.131 sec,-213.866,146.034,1061.156
1.133 sec,-1063.108,-409.188,1087.264
1.136 sec,-469.822,536.556,796.172
1.138 sec,-298.778,4.758,291.458
1.14 sec,-499.834,-208.986,681.37
1.143 sec,-169.946,-292.8,895.968
1.145 sec,-42.7,-292.8,928.664
1.147 sec,1013.942,-246.928,1955.416
1.15 sec,653.066,-104.92,821.426
1.152 sec,-407.846,115.29,1150.338
1.154 sec,-996.496,-201.788,702.72
1.157 sec,-493.368,592.188,508.252
1.159 sec,-354.898,203.496,295.362
1.161 sec,-550.708,53.436,933.3
1.164 sec,-170.19,-153.232,884.5
1.166 sec,135.542,-153.232,988.2
1.168 sec,1166.564,-298.29,1216.828
1.171 sec,326.96,347.578,1244.034
1.173 sec,-592.432,290.116,1115.202
1.175 sec,-654.042,200.202,945.866
1.178 sec,-453.596,316.834,462.136
1.18 sec,-361.974,-108.214,432.49
1.182 sec,-515.572,35.99,1317.966
1.185 sec,-167.018,-50.752,1179.618
1.187 sec,271.328,-50.752,1000.278
1.189 sec,1216.218,-23.424,1225.856
1.192 sec,104.066,414.312,1255.746
1.194 sec,-612.928,323.178,845.094
1.196 sec,-596.092,229.238,918.416
1.199 sec,-317.81,477.142,580.476
1.201 sec,-379.176,-164.212,377.102
1.203 sec,-627.08,4.392,1323.212
1.206 sec,-83.57,-632.692,806.298
1.208 sec,545.828,-632.692,1332.85
1.211 sec,991.616,-682.346,1264.286
1.213 sec,-22.814,89.304,1161.806
1.215 sec,-665.51,239.73,1340.414
1.218 sec,-395.89,-12.566,896.456
1.22 sec,-371.856,-258.884,606.462
1.222 sec,-438.712,-227.042,1353.224
1.225 sec,-498.126,87.962,671.122
1.227 sec,-157.746,12.932,808.738
1.229 sec,651.968,-381.25,925.37
1.232 sec,990.518,-230.458,1589.172
1.234 sec,-17.934,136.03,1306.132
1.236 sec,-1016.382,378.078,1470.344
1.239 sec,-625.128,82.96,497.76
1.241 sec,-256.322,-25.62,387.838
1.243 sec,-462.38,-174.826,973.072
1.246 sec,-463.478,-83.814,717.726
1.248 sec,-317.2,-76.86,1016.87
1.251 sec,1296.738,-36.966,1442.894
1.253 sec,913.17,-116.876,1188.646
1.255 sec,-166.896,177.388,1087.874
1.258 sec,-1203.408,-1.098,701.988
1.26 sec,-765.916,105.164,263.52
1.262 sec,-361.12,213.622,619.272
1.264 sec,-490.562,35.868,496.052
1.267 sec,-292.068,4.758,876.692
1.269 sec,-129.93,-92.11,976.854
1.271 sec,941.596,-92.11,2154.886
1.274 sec,658.922,-231.678,1219.756
1.276 sec,-296.216,-96.99,695.4
1.278 sec,-837.042,-111.264,869.86
1.281 sec,-504.47,595.36,550.464
1.283 sec,-515.572,-26.23,265.96
1.285 sec,-556.076,-276.818,730.292
1.288 sec,-143.838,-107.116,773.724
1.29 sec,71.858,-12.688,979.904
1.292 sec,1120.204,-12.688,1831.586
1.295 sec,368.196,-74.176,965.752
1.297 sec,-421.388,-91.5,805.566
1.299 sec,-775.554,-342.698,692.716
1.302 sec,-457.988,348.066,714.92
1.304 sec,-467.26,189.1,569.008
1.306 sec,-563.884,374.296,1068.842
1.309 sec,-37.21,-245.22,859.49
