Time,accX,accY,accZ
0.56333 sec,376.924865776774,216.945110567338,1872.22841139745
0.56667 sec,-973.506274372813,269.261049552664,217.39634736665
0.57 sec,-345.77564577756,-176.906517980042,782.227731283762
0.57333 sec,-294.028130730507,113.435973101181,884.836740158234
0.57667 sec,-40.1425453139042,134.125511961496,675.582357732025
0.58 sec,1275.998,-176.9,1552.694
0.58333 sec,973.554414173143,-426.052753940799,1293.20639365935
0.58667 sec,-989.715285128565,399.206775331655,544.268315398446
0.59 sec,-584.011221002044,-134.888317926322,805.820590749532
0.59333 sec,-392.750216363193,240.831296530522,1120.26316045003
0.59667 sec,-271.362388325664,-72.4347975075869,205.301619384399
0.6 sec,967.831801203007,-3.2803215974198,1095.36218890837
0.60333 sec,1116.26480996198,195.678082849552,1349.45665781387
0.60667 sec,-571.746053161003,211.391491079851,912.404566553182
0.61 sec,-757.669291678636,293.075163070722,453.979107113556
0.61333 sec,-394.060517075879,-155.922268690715,812.515278994825
0.61667 sec,-89.0782306684489,365.509988780701,587.272553295477
0.62 sec,331.962,43.798,949.526
0.62333 sec,1485.8549061944,-832.312602756068,1794.31869919222
0.62667 sec,500.998139945685,95.6589345849217,340.734933955859
0.63 sec,-1194.05515726967,101.092670068259,739.635465085759
0.63333 sec,-612.907897578281,193.977756309069,731.328308478126
0.63667 sec,-204.251801120794,457.450388822086,383.757714257553
0.64 sec,8.56976171120678,414.815732471879,768.527073991501
0.64333 sec,1351.29552741638,229.85696748278,1251.79081057058
0.64667 sec,894.929484949614,120.949051680824,1152.93804696937
0.65 sec,-967.704,-507.276,866.444
0.65333 sec,-440.060928585872,267.415590813922,356.312151122511
0.65667 sec,-252.4867399552,-259.887712401046,768.874517631024
0.66 sec,28.67,-132.126,605.12
0.66333 sec,711.330625975668,-192.994233024515,1456.65525981601
0.66667 sec,1675.05597144091,-521.620775043704,1211.27526160287
0.67 sec,-1167.784,-181.17,929.396
0.67333 sec,-468.343661218962,474.641982278367,564.064127974095
0.67667 sec,-430.890192795825,352.593525479689,617.342426187103
0.68 sec,-250.288112792688,9.22559308089336,859.183064855411
0.68333 sec,233.699918130428,138.073718337107,1027.15783124905
0.68667 sec,1600.67045710256,-310.808312304339,1499.20618218539
0.69 sec,-424.721108807394,35.6719304198992,1650.06098814021
0.69333 sec,-476.258453093491,-70.1247336116229,407.663129513829
0.69667 sec,-436.184193842968,190.348039161528,438.868478257507
0.7 sec,-396.5,130.174,1336.022
0.70333 sec,-23.0305099163119,726.973816502015,1409.75326327412
0.70667 sec,1215.07817063347,-111.144224511047,224.794288788403
0.71 sec,-88.694,83.814,1189.988
0.71333 sec,-777.695405548832,-447.356061740196,678.975856668506
0.71667 sec,-397.802897327099,181.229635335624,352.914934565158
0.72 sec,-649.418293305513,-593.808145372534,760.567286310172
0.72333 sec,-197.994369228246,341.466535557241,602.579503224512
0.72667 sec,1085.45624562794,222.812202262486,1687.00749382577
0.73 sec,482.66925756544,189.706912403557,1180.16855505972
0.73333 sec,-1003.24467809769,-242.697259492014,1189.06145913004
0.73667 sec,-429.641709980839,50.3321630277307,265.403695466492
0.74 sec,-646.478,329.888,1278.194
0.74333 sec,-214.20223691804,-251.620522675426,1002.16550723328
0.74667 sec,684.373589395612,-209.904402890125,1363.71119739024
0.75 sec,1076.162,387.106,1418.86
0.75333 sec,-994.087183580992,-140.658598258294,1242.96852261924
0.75667 sec,-648.48332897976,-313.455038252662,407.986621239186
0.76 sec,-613.465841640406,-48.5566433039529,1179.75582939303
0.76333 sec,-372.325483302543,-53.3875142984996,880.400491125004
0.76667 sec,188.972315405679,274.027302581868,746.302367906801
0.77 sec,1151.80741713589,246.460381553377,1673.3886339426
0.77333 sec,-560.620004308855,-222.033439485751,838.947098017501
0.77667 sec,-853.357051404334,-90.0857291829822,449.914478112071
0.78 sec,-533.384,141.886,1086.044
0.78333 sec,-142.854190789373,-240.99163661373,660.041594080244
