Time,accX,accY,accZ
1.382 sec,-1052.372,475.922,722.606
1.384 sec,-715.408,-68.32,552.782
1.386 sec,-435.784,-271.694,407.724
1.389 sec,-733.22,-78.446,1130.696
1.391 sec,-338.428,-165.676,934.032
1.394 sec,68.93,-304.268,839.97
1.396 sec,1622.112,-197.518,1091.534
1.398 sec,1360.544,-508.374,1694.946
1.401 sec,-9.516,272.67,968.07
1.403 sec,-803.37,272.67,560.102
1.405 sec,-695.034,291.336,631.472
1.408 sec,-467.748,19.642,481.412
1.41 sec,-622.322,-66.246,999.79
1.412 sec,-207.522,-114.802,631.594
1.415 sec,185.684,109.312,838.14
1.417 sec,1621.136,-133.346,1024.8
1.419 sec,1369.694,-330.498,1911.618
1.422 sec,9.15,177.266,758.718
1.424 sec,-596.58,177.266,990.762
1.426 sec,-677.588,1.952,654.896
1.428 sec,-539.85,67.954,470.92
1.431 sec,-699.914,60.878,1033.218
1.433 sec,-103.944,192.516,510.082
1.435 sec,99.552,65.27,658.8
1.437 sec,1415.078,-7.076,1321.138
1.44 sec,1123.376,-284.138,1366.766
1.442 sec,195.566,-132.858,915.61
1.444 sec,-556.686,-81.374,948.306
1.447 sec,-516.182,17.69,823.012
1.449 sec,-594.994,98.942,488.976
1.451 sec,-685.396,-274.744,1140.334
1.454 sec,-177.388,119.682,651.968
1.456 sec,174.826,141.642,1063.23
1.458 sec,1354.932,-190.686,1477.176
1.461 sec,1213.412,-566.446,1475.224
1.463 sec,191.174,-163.236,1027.606
1.465 sec,-655.994,626.836,1378.234
1.468 sec,-620.492,242.902,782.996
1.47 sec,-552.66,-139.446,756.4
1.473 sec,-477.996,406.992,1550.132
1.475 sec,-196.786,56.242,429.196
1.477 sec,35.502,4.88,1196.454
1.479 sec,1630.652,-246.074,1553.914
1.482 sec,1321.504,-200.812,1140.09
1.484 sec,119.682,-79.056,1137.406
1.486 sec,-891.21,256.932,1401.658
1.489 sec,-887.55,-285.236,787.266
1.491 sec,-417.972,76.128,1090.924
1.494 sec,-382.958,217.404,279.258
1.496 sec,-337.33,255.224,438.712
1.498 sec,216.428,203.374,1172.664
1.5 sec,1132.282,-71.492,2024.102
1.503 sec,1230.004,-470.92,897.798
1.505 sec,168.726,206.546,580.964
1.508 sec,-790.438,328.058,529.114
1.51 sec,-1062.986,-669.414,837.164
1.512 sec,-456.89,67.832,511.546
1.515 sec,-416.63,157.38,594.14
1.517 sec,-194.956,313.906,688.446
1.519 sec,-101.26,-34.526,1021.628
1.521 sec,1214.876,-2.806,1762.29
1.524 sec,1367.986,-852.658,1050.054
1.526 sec,171.41,-236.924,1065.67
1.529 sec,-822.646,-414.922,899.018
1.531 sec,-917.562,-415.044,924.028
1.533 sec,-411.506,17.324,629.764
1.536 sec,-494.71,269.254,769.82
1.538 sec,-390.156,43.432,972.584
1.54 sec,-62.342,137.616,739.198
1.543 sec,1508.53,-30.622,1401.902
1.545 sec,1418.372,-659.532,1122.156
1.547 sec,123.586,-127.612,1139.358
1.55 sec,-968.924,246.806,796.782
1.552 sec,-648.43,240.828,698.206
1.554 sec,-206.912,-430.66,513.62
1.557 sec,-670.512,-68.93,1051.762
1.559 sec,-546.682,101.26,873.52
1.561 sec,198.982,-244,653.432
1.564 sec,1425.082,-101.748,1407.27
1.566 sec,1418.372,-1000.888,855.464
1.569 sec,134.566,395.524,782.752
1.571 sec,-1071.648,364.292,1022.116
